observation_id,city,district,division,region,country,latitude,longitude,timestamp_utc,sunrise_utc,sunset_utc,weather_main,weather_desc,weather_id,temp_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,humidity_pct,pressure_hpa,visibility_m,wind_speed_mps,wind_deg,cloud_pct,rain_1h_mm,ingestion_timestamp,temp_fahrenheit,wind_speed_kmh,heat_index,date,hour,day_of_week,daylight_hrs,temp_category,humidity_category,weather_severity,record_created_at
14446,Ahmedpur,Latur,Aurangabad,Marathwada,IN,18.7167,76.9333,2026-06-26 04:00:00,2026-06-26 00:17:00,2026-06-26 13:32:00,Clouds,overcast,804,28.2,29.8,24.5,32.1,65.0,1008.8,27620.0,5.1,307.0,100.0,0.0,20260626_040343,82.76,18.36,25.56,2026-06-26,4,Friday,13.25,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14445,Partur,Jalna,Aurangabad,Marathwada,IN,19.6,76.216667,2026-06-26 04:00:00,2026-06-26 00:18:00,2026-06-26 13:37:00,Clouds,overcast,804,29.2,31.1,25.7,34.4,62.0,1008.5,28180.0,4.89,301.0,98.0,0.0,20260626_040343,84.56,17.6,26.13,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14444,Mantha,Jalna,Aurangabad,Marathwada,IN,19.65,76.3833,2026-06-26 04:00:00,2026-06-26 00:17:00,2026-06-26 13:36:00,Clouds,overcast,804,28.6,30.9,25.5,33.8,66.0,1008.5,27640.0,4.39,293.0,96.0,0.0,20260626_040343,83.48,15.8,25.96,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14443,Jalna,Jalna,Aurangabad,Marathwada,IN,19.83333,75.883331,2026-06-26 04:00:00,2026-06-26 00:19:00,2026-06-26 13:39:00,Clouds,overcast,804,28.5,30.5,24.8,32.8,64.0,1008.8,28700.0,4.46,300.0,100.0,0.0,20260626_040343,83.3,16.06,25.73,2026-06-26,4,Friday,13.33,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14442,Badnapur,Jalna,Aurangabad,Marathwada,IN,19.8667,75.7333,2026-06-26 04:00:00,2026-06-26 00:20:00,2026-06-26 13:39:00,Clouds,overcast,804,28.9,30.6,24.5,33.2,61.0,1008.7,29160.0,4.44,301.0,100.0,0.0,20260626_040343,84.02,15.98,25.81,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14441,Ambad,Jalna,Aurangabad,Marathwada,IN,19.616671,75.800003,2026-06-26 04:00:00,2026-06-26 00:20:00,2026-06-26 13:39:00,Clouds,overcast,804,28.7,30.6,25.1,33.4,64.0,1008.9,29380.0,4.9,296.0,99.0,0.0,20260626_040343,83.66,17.64,25.89,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14440,Sengaon,Hingoli,Aurangabad,Marathwada,IN,19.8,77.3667,2026-06-26 04:00:00,2026-06-26 00:13:00,2026-06-26 13:33:00,Clouds,partly cloudy,802,28.7,30.2,24.0,31.3,61.0,1008.0,25280.0,4.79,310.0,72.0,0.0,20260626_040343,83.66,17.24,25.65,2026-06-26,4,Friday,13.33,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14439,Kalamnuri,Hingoli,Aurangabad,Marathwada,IN,19.66667,77.333328,2026-06-26 04:00:00,2026-06-26 00:14:00,2026-06-26 13:32:00,Clouds,overcast,804,29.3,30.7,24.4,30.8,59.0,1007.8,27400.0,4.96,311.0,92.0,0.0,20260626_040343,84.74,17.86,25.96,2026-06-26,4,Friday,13.3,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14438,Hingoli,Hingoli,Aurangabad,Marathwada,IN,19.716669,77.150002,2026-06-26 04:00:00,2026-06-26 00:14:00,2026-06-26 13:33:00,Clouds,overcast,804,29.4,30.9,24.1,31.4,59.0,1007.9,27740.0,4.86,310.0,91.0,0.0,20260626_040343,84.92,17.5,26.04,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14437,Basmath,Hingoli,Aurangabad,Marathwada,IN,19.316669,77.166672,2026-06-26 04:00:00,2026-06-26 00:15:00,2026-06-26 13:32:00,Clouds,overcast,804,28.3,30.7,25.1,30.7,67.0,1008.0,26260.0,4.33,287.0,99.0,0.0,20260626_040343,82.94,15.59,25.8,2026-06-26,4,Friday,13.28,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14436,Washi,Dharashiv,Aurangabad,Marathwada,IN,18.95,75.9333,2026-06-26 04:00:00,2026-06-26 00:21:00,2026-06-26 13:37:00,Clouds,overcast,804,27.8,30.0,23.5,31.8,67.0,1009.5,30220.0,4.27,308.0,97.0,0.0,20260626_040343,82.04,15.37,25.39,2026-06-26,4,Friday,13.27,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14435,Umarga,Dharashiv,Aurangabad,Marathwada,IN,17.83333,76.616669,2026-06-26 04:00:00,2026-06-26 00:20:00,2026-06-26 13:32:00,Clouds,overcast,804,28.4,30.4,24.4,33.0,62.0,1009.2,29920.0,3.94,300.0,100.0,0.0,20260626_040343,83.12,14.18,25.49,2026-06-26,4,Friday,13.2,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14434,Tuljapur,Dharashiv,Aurangabad,Marathwada,IN,18.0,76.083328,2026-06-26 04:00:00,2026-06-26 00:22:00,2026-06-26 13:34:00,Clouds,overcast,804,28.1,30.2,23.6,32.2,63.0,1009.6,14620.0,4.01,299.0,87.0,0.0,20260626_040343,82.58,14.44,25.33,2026-06-26,4,Friday,13.2,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14433,Paranda,Dharashiv,Aurangabad,Marathwada,IN,18.6833,75.4667,2026-06-26 04:00:00,2026-06-26 00:23:00,2026-06-26 13:38:00,Clouds,partly cloudy,802,28.1,30.3,23.2,31.8,63.0,1009.5,15400.0,3.56,298.0,57.0,0.0,20260626_040343,82.58,12.82,25.33,2026-06-26,4,Friday,13.25,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14432,Kalamb,Dharashiv,Aurangabad,Marathwada,IN,18.5667,76.0167,2026-06-26 04:00:00,2026-06-26 00:21:00,2026-06-26 13:35:00,Clouds,partly cloudy,802,28.6,30.5,23.7,31.4,59.0,1009.4,30700.0,3.98,309.0,54.0,0.0,20260626_040343,83.48,14.33,25.42,2026-06-26,4,Friday,13.23,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14431,Bhum,Dharashiv,Aurangabad,Marathwada,IN,18.466669,75.666672,2026-06-26 04:00:00,2026-06-26 00:23:00,2026-06-26 13:37:00,Clear,mainly clear,801,28.7,31.1,23.8,32.4,60.0,1009.5,14120.0,3.58,300.0,43.0,0.0,20260626_040343,83.66,12.89,25.58,2026-06-26,4,Friday,13.23,Moderate,Medium,Clear,2026-06-26 04:05:29
14430,Parli,Beed,Aurangabad,Marathwada,IN,18.8512,76.5356,2026-06-26 04:00:00,2026-06-26 00:18:00,2026-06-26 13:34:00,Clouds,overcast,804,28.4,30.7,24.8,32.2,67.0,1008.8,25820.0,4.53,301.0,98.0,0.0,20260626_040343,83.12,16.31,25.88,2026-06-26,4,Friday,13.27,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14429,Majalgaon,Beed,Aurangabad,Marathwada,IN,19.15,76.23333,2026-06-26 04:00:00,2026-06-26 00:19:00,2026-06-26 13:36:00,Clouds,overcast,804,28.5,30.8,25.3,32.6,67.0,1008.8,28860.0,4.81,298.0,98.0,0.0,20260626_040343,83.3,17.32,25.96,2026-06-26,4,Friday,13.28,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14428,Dharur,Beed,Aurangabad,Marathwada,IN,18.816669,76.116669,2026-06-26 04:00:00,2026-06-26 00:20:00,2026-06-26 13:36:00,Clouds,partly cloudy,802,27.6,29.1,23.1,31.6,63.0,1009.7,30680.0,4.56,315.0,67.0,0.0,20260626_040343,81.68,16.42,24.93,2026-06-26,4,Friday,13.27,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14427,Ashti,Beed,Aurangabad,Marathwada,IN,18.85,75.95,2026-06-26 04:00:00,2026-06-26 00:21:00,2026-06-26 13:37:00,Clouds,overcast,804,27.2,29.0,23.1,31.0,67.0,1009.7,25040.0,4.42,313.0,91.0,0.0,20260626_040343,80.96,15.91,24.89,2026-06-26,4,Friday,13.27,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14426,Ambajogai,Beed,Aurangabad,Marathwada,IN,18.73333,76.383331,2026-06-26 04:00:00,2026-06-26 00:19:00,2026-06-26 13:34:00,Clouds,overcast,804,28.2,29.9,24.0,31.2,62.0,1009.3,29480.0,4.43,319.0,81.0,0.0,20260626_040343,82.76,15.95,25.34,2026-06-26,4,Friday,13.25,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14425,Vaijapur,Aurangabad,Aurangabad,Marathwada,IN,19.91667,74.73333,2026-06-26 04:00:00,2026-06-26 00:24:00,2026-06-26 13:43:00,Clouds,overcast,804,28.7,30.6,23.5,33.0,64.0,1009.1,22840.0,4.68,280.0,99.0,0.0,20260626_040343,83.66,16.85,25.89,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14424,Soegaon,Aurangabad,Aurangabad,Marathwada,IN,20.6,75.6167,2026-06-26 04:00:00,2026-06-26 00:18:00,2026-06-26 13:41:00,Clear,mainly clear,801,29.2,31.6,26.5,32.2,64.0,1008.3,28000.0,4.63,281.0,44.0,0.0,20260626_040343,84.56,16.67,26.29,2026-06-26,4,Friday,13.38,Moderate,Medium,Clear,2026-06-26 04:05:29
14423,Sillod,Aurangabad,Aurangabad,Marathwada,IN,20.299999,75.650002,2026-06-26 04:00:00,2026-06-26 00:19:00,2026-06-26 13:40:00,Clouds,partly cloudy,802,28.5,29.6,24.4,32.0,61.0,1009.0,29280.0,5.37,298.0,61.0,0.0,20260626_040343,83.3,19.33,25.5,2026-06-26,4,Friday,13.35,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14422,Paithan,Aurangabad,Aurangabad,Marathwada,IN,19.48333,75.383331,2026-06-26 04:00:00,2026-06-26 00:22:00,2026-06-26 13:40:00,Clouds,overcast,804,27.0,29.6,25.0,31.5,74.0,1009.2,16000.0,4.2,295.0,100.0,0.0,20260626_040343,80.6,15.12,25.21,2026-06-26,4,Friday,13.3,Moderate,High,Cloudy,2026-06-26 04:05:29
14421,Khuldabad,Aurangabad,Aurangabad,Marathwada,IN,20.049999,75.183327,2026-06-26 04:00:00,2026-06-26 00:21:00,2026-06-26 13:42:00,Clouds,partly cloudy,802,27.8,29.8,22.8,31.5,64.0,1009.5,11180.0,4.51,301.0,50.0,0.0,20260626_040343,82.04,16.24,25.17,2026-06-26,4,Friday,13.35,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14420,Kannad,Aurangabad,Aurangabad,Marathwada,IN,20.26667,75.133331,2026-06-26 04:00:00,2026-06-26 00:21:00,2026-06-26 13:43:00,Clouds,partly cloudy,802,27.3,29.7,23.1,31.9,68.0,1009.5,18660.0,3.64,307.0,67.0,0.0,20260626_040343,81.14,13.1,25.05,2026-06-26,4,Friday,13.37,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14419,Gangapur,Aurangabad,Aurangabad,Marathwada,IN,19.7,75.0167,2026-06-26 04:00:00,2026-06-26 00:23:00,2026-06-26 13:42:00,Clouds,overcast,804,28.8,31.1,24.7,33.4,65.0,1008.9,16900.0,4.4,285.0,99.0,0.0,20260626_040343,83.84,15.84,26.05,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14418,Aurangabad,Aurangabad,Aurangabad,Marathwada,IN,19.8833,75.3167,2026-06-26 04:00:00,2026-06-26 00:21:00,2026-06-26 13:41:00,Clouds,overcast,804,27.7,29.9,23.1,31.3,67.0,1009.2,16160.0,4.16,296.0,100.0,0.0,20260626_040343,81.86,14.98,25.3,2026-06-26,4,Friday,13.33,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14417,Ulhasnagar,Thane,Konkan,Konkan,IN,19.216669,73.150002,2026-06-26 04:00:00,2026-06-26 00:31:00,2026-06-26 13:48:00,Drizzle,light drizzle,300,29.1,34.1,25.7,31.5,74.0,1008.9,7560.0,1.91,227.0,58.0,0.1,20260626_040343,84.38,6.88,27.01,2026-06-26,4,Friday,13.28,Moderate,High,Rainy,2026-06-26 04:05:29
14416,Thane,Thane,Konkan,Konkan,IN,19.200001,72.966667,2026-06-26 04:00:00,2026-06-26 00:32:00,2026-06-26 13:49:00,Clouds,partly cloudy,802,28.9,34.5,25.5,31.5,80.0,1009.0,18140.0,2.06,198.0,59.0,0.0,20260626_040343,84.02,7.42,27.32,2026-06-26,4,Friday,13.28,Moderate,High,Cloudy,2026-06-26 04:05:29
14415,Shahapur,Thane,Konkan,Konkan,IN,19.450001,73.333328,2026-06-26 04:00:00,2026-06-26 00:30:00,2026-06-26 13:48:00,Clear,mainly clear,801,29.1,33.9,25.0,31.9,71.0,1009.1,6800.0,1.7,220.0,49.0,0.0,20260626_040343,84.38,6.12,26.77,2026-06-26,4,Friday,13.3,Moderate,High,Clear,2026-06-26 04:05:29
14414,Murbad,Thane,Konkan,Konkan,IN,19.25,73.400002,2026-06-26 04:00:00,2026-06-26 00:30:00,2026-06-26 13:47:00,Clouds,overcast,804,28.6,33.2,25.6,32.0,73.0,1009.2,11660.0,2.02,228.0,100.0,0.0,20260626_040343,83.48,7.27,26.51,2026-06-26,4,Friday,13.28,Moderate,High,Cloudy,2026-06-26 04:05:29
14413,Kalyan,Thane,Konkan,Konkan,IN,19.25,73.150002,2026-06-26 04:00:00,2026-06-26 00:31:00,2026-06-26 13:48:00,Drizzle,light drizzle,300,29.1,34.1,25.7,31.5,74.0,1008.9,7560.0,1.91,227.0,58.0,0.1,20260626_040343,84.38,6.88,27.01,2026-06-26,4,Friday,13.28,Moderate,High,Rainy,2026-06-26 04:05:29
14412,Bhiwandi,Thane,Konkan,Konkan,IN,19.299999,73.066673,2026-06-26 04:00:00,2026-06-26 00:31:00,2026-06-26 13:49:00,Drizzle,light drizzle,300,29.2,34.6,25.8,31.7,77.0,1008.9,12660.0,2.13,210.0,52.0,0.1,20260626_040343,84.56,7.67,27.34,2026-06-26,4,Friday,13.3,Moderate,High,Rainy,2026-06-26 04:05:29
14411,Ambarnath,Thane,Konkan,Konkan,IN,19.200001,73.166672,2026-06-26 04:00:00,2026-06-26 00:31:00,2026-06-26 13:48:00,Drizzle,light drizzle,300,29.1,34.1,25.7,31.5,74.0,1008.9,7560.0,1.91,227.0,58.0,0.1,20260626_040343,84.38,6.88,27.01,2026-06-26,4,Friday,13.28,Moderate,High,Rainy,2026-06-26 04:05:29
14410,Vengurla,Sindhudurg,Konkan,Konkan,IN,15.86667,73.633331,2026-06-26 04:00:00,2026-06-26 00:36:00,2026-06-26 13:40:00,Drizzle,light drizzle,300,26.5,32.5,23.5,29.5,89.0,1010.6,10480.0,0.57,75.0,84.0,0.1,20260626_040343,79.7,2.05,25.77,2026-06-26,4,Friday,13.07,Moderate,High,Rainy,2026-06-26 04:05:29
14409,Kudal,Sindhudurg,Konkan,Konkan,IN,16.033331,73.683327,2026-06-26 04:00:00,2026-06-26 00:35:00,2026-06-26 13:40:00,Drizzle,light drizzle,300,26.5,32.2,23.4,30.7,89.0,1010.6,9220.0,1.16,187.0,74.0,0.1,20260626_040343,79.7,4.18,25.77,2026-06-26,4,Friday,13.08,Moderate,High,Rainy,2026-06-26 04:05:29
14408,Kankavli,Sindhudurg,Konkan,Konkan,IN,16.26667,73.699997,2026-06-26 04:00:00,2026-06-26 00:35:00,2026-06-26 13:40:00,Clouds,overcast,804,26.8,32.2,24.2,30.2,88.0,1010.4,14560.0,1.95,193.0,84.0,0.0,20260626_040343,80.24,7.02,25.99,2026-06-26,4,Friday,13.08,Moderate,High,Cloudy,2026-06-26 04:05:29
14407,Ratnagiri,Ratnagiri,Konkan,Konkan,IN,16.98333,73.300003,2026-06-26 04:00:00,2026-06-26 00:35:00,2026-06-26 13:43:00,Clouds,overcast,804,27.8,33.4,25.6,28.2,83.0,1010.1,14720.0,1.77,220.0,100.0,0.0,20260626_040343,82.04,6.37,26.56,2026-06-26,4,Friday,13.13,Moderate,High,Cloudy,2026-06-26 04:05:29
14406,Rajapur,Ratnagiri,Konkan,Konkan,IN,16.65,73.5167,2026-06-26 04:00:00,2026-06-26 00:35:00,2026-06-26 13:42:00,Clouds,overcast,804,27.6,33.9,24.8,29.1,88.0,1010.4,7220.0,1.43,205.0,100.0,0.0,20260626_040343,81.68,5.15,26.74,2026-06-26,4,Friday,13.12,Moderate,High,Cloudy,2026-06-26 04:05:29
14405,Lanja,Ratnagiri,Konkan,Konkan,IN,16.85,73.550003,2026-06-26 04:00:00,2026-06-26 00:34:00,2026-06-26 13:42:00,Clouds,overcast,804,26.6,32.0,23.9,28.6,88.0,1010.3,10620.0,1.81,174.0,81.0,0.0,20260626_040343,79.88,6.52,25.8,2026-06-26,4,Friday,13.13,Moderate,High,Cloudy,2026-06-26 04:05:29
14404,Khed,Ratnagiri,Konkan,Konkan,IN,17.72,73.38,2026-06-26 04:00:00,2026-06-26 00:33:00,2026-06-26 13:44:00,Clouds,overcast,804,27.6,33.0,24.1,29.1,82.0,1009.9,20580.0,1.43,168.0,99.0,0.0,20260626_040343,81.68,5.15,26.3,2026-06-26,4,Friday,13.18,Moderate,High,Cloudy,2026-06-26 04:05:29
14403,Guhagar,Ratnagiri,Konkan,Konkan,IN,17.48415,73.192886,2026-06-26 04:00:00,2026-06-26 00:34:00,2026-06-26 13:45:00,Drizzle,light drizzle,300,27.8,33.2,24.8,28.1,82.0,1009.9,5020.0,1.63,227.0,100.0,0.1,20260626_040343,82.04,5.87,26.48,2026-06-26,4,Friday,13.18,Moderate,High,Rainy,2026-06-26 04:05:29
14402,Chiplun,Ratnagiri,Konkan,Konkan,IN,17.533331,73.51667,2026-06-26 04:00:00,2026-06-26 00:33:00,2026-06-26 13:44:00,Clouds,overcast,804,27.5,32.6,24.9,30.0,80.0,1009.9,10860.0,1.41,188.0,100.0,0.0,20260626_040343,81.5,5.08,26.07,2026-06-26,4,Friday,13.18,Moderate,High,Cloudy,2026-06-26 04:05:29
14401,Uran,Raigad,Konkan,Konkan,IN,18.87694,72.93972,2026-06-26 04:00:00,2026-06-26 00:33:00,2026-06-26 13:48:00,Drizzle,light drizzle,300,28.4,33.1,25.1,30.6,78.0,1009.1,8560.0,3.01,216.0,98.0,0.1,20260626_040343,83.12,10.84,26.72,2026-06-26,4,Friday,13.25,Moderate,High,Rainy,2026-06-26 04:05:29
14400,Tala,Raigad,Konkan,Konkan,IN,18.2833,73.05,2026-06-26 04:00:00,2026-06-26 00:34:00,2026-06-26 13:47:00,Drizzle,light drizzle,300,26.5,33.2,25.0,30.6,94.0,1009.8,5040.0,0.59,110.0,100.0,0.0,20260626_040343,79.7,2.12,26.1,2026-06-26,4,Friday,13.22,Moderate,High,Rainy,2026-06-26 04:05:29
14399,Shrivardhan,Raigad,Konkan,Konkan,IN,18.033331,73.01667,2026-06-26 04:00:00,2026-06-26 00:34:00,2026-06-26 13:46:00,Drizzle,light drizzle,300,26.3,31.4,25.3,29.8,91.0,1009.6,8940.0,2.52,129.0,100.0,0.1,20260626_040343,79.34,9.07,25.72,2026-06-26,4,Friday,13.2,Moderate,High,Rainy,2026-06-26 04:05:29
14398,Roha,Raigad,Konkan,Konkan,IN,18.4333,73.1167,2026-06-26 04:00:00,2026-06-26 00:33:00,2026-06-26 13:47:00,Drizzle,dense drizzle,302,25.4,30.9,24.6,31.5,93.0,1010.0,4120.0,1.55,255.0,100.0,0.1,20260626_040343,77.72,5.58,24.98,2026-06-26,4,Friday,13.23,Moderate,High,Rainy,2026-06-26 04:05:29
14397,Pen,Raigad,Konkan,Konkan,IN,18.75,73.083328,2026-06-26 04:00:00,2026-06-26 00:32:00,2026-06-26 13:47:00,Clouds,overcast,804,28.5,33.1,24.6,31.5,76.0,1009.4,9660.0,2.55,203.0,98.0,0.0,20260626_040343,83.3,9.18,26.65,2026-06-26,4,Friday,13.25,Moderate,High,Cloudy,2026-06-26 04:05:29
14396,Panvel,Raigad,Konkan,Konkan,IN,18.98333,73.099998,2026-06-26 04:00:00,2026-06-26 00:32:00,2026-06-26 13:48:00,Clouds,overcast,804,28.8,33.9,25.2,31.1,79.0,1009.2,11520.0,2.94,212.0,98.0,0.0,20260626_040343,83.84,10.58,27.15,2026-06-26,4,Friday,13.27,Moderate,High,Cloudy,2026-06-26 04:05:29
14395,Murud,Raigad,Konkan,Konkan,IN,18.32583,72.964996,2026-06-26 04:00:00,2026-06-26 00:34:00,2026-06-26 13:48:00,Thunderstorm,thunderstorm,211,25.4,31.0,25.3,30.4,97.0,1009.5,3980.0,2.2,87.0,100.0,0.4,20260626_040343,77.72,7.92,25.22,2026-06-26,4,Friday,13.23,Moderate,High,Storm,2026-06-26 04:05:29
14394,Mhasala,Raigad,Konkan,Konkan,IN,18.133329,73.116669,2026-06-26 04:00:00,2026-06-26 00:34:00,2026-06-26 13:46:00,Clouds,overcast,804,25.9,31.0,24.3,30.0,89.0,1009.8,14520.0,1.82,172.0,100.0,0.0,20260626_040343,78.62,6.55,25.21,2026-06-26,4,Friday,13.2,Moderate,High,Cloudy,2026-06-26 04:05:29
14393,Mangaon,Raigad,Konkan,Konkan,IN,18.1833,73.3333,2026-06-26 04:00:00,2026-06-26 00:33:00,2026-06-26 13:45:00,Clouds,overcast,804,27.2,32.3,24.8,32.0,81.0,1009.7,13040.0,1.37,170.0,100.0,0.0,20260626_040343,80.96,4.93,25.87,2026-06-26,4,Friday,13.2,Moderate,High,Cloudy,2026-06-26 04:05:29
14392,Mahad,Raigad,Konkan,Konkan,IN,18.08333,73.416672,2026-06-26 04:00:00,2026-06-26 00:32:00,2026-06-26 13:45:00,Clouds,overcast,804,28.2,33.5,25.9,31.9,77.0,1009.5,14840.0,1.32,233.0,100.0,0.0,20260626_040343,82.76,4.75,26.47,2026-06-26,4,Friday,13.22,Moderate,High,Cloudy,2026-06-26 04:05:29
14391,Khalapur,Raigad,Konkan,Konkan,IN,18.8167,73.2667,2026-06-26 04:00:00,2026-06-26 00:32:00,2026-06-26 13:47:00,Clouds,overcast,804,28.3,32.7,25.2,31.4,74.0,1009.4,9880.0,2.39,206.0,100.0,0.0,20260626_040343,82.94,8.6,26.33,2026-06-26,4,Friday,13.25,Moderate,High,Cloudy,2026-06-26 04:05:29
14390,Karjat,Raigad,Konkan,Konkan,IN,18.91667,73.333328,2026-06-26 04:00:00,2026-06-26 00:31:00,2026-06-26 13:47:00,Clouds,overcast,804,28.3,32.8,25.1,31.6,74.0,1009.4,7600.0,2.26,215.0,100.0,0.0,20260626_040343,82.94,8.14,26.33,2026-06-26,4,Friday,13.27,Moderate,High,Cloudy,2026-06-26 04:05:29
14389,Alibag,Raigad,Konkan,Konkan,IN,18.641109,72.879173,2026-06-26 04:00:00,2026-06-26 00:33:00,2026-06-26 13:48:00,Drizzle,light drizzle,300,27.1,31.3,25.3,30.5,83.0,1009.5,6040.0,3.63,172.0,99.0,0.0,20260626_040343,80.78,13.07,25.92,2026-06-26,4,Friday,13.25,Moderate,High,Rainy,2026-06-26 04:05:29
14388,Vasai,Palghar,Konkan,Konkan,IN,19.47,72.8,2026-06-26 04:00:00,2026-06-26 00:32:00,2026-06-26 13:50:00,Clear,mainly clear,801,29.3,35.0,26.3,30.3,78.0,1008.7,12500.0,2.01,174.0,35.0,0.0,20260626_040343,84.74,7.24,27.51,2026-06-26,4,Friday,13.3,Moderate,High,Clear,2026-06-26 04:05:29
14387,Vada,Palghar,Konkan,Konkan,IN,19.65,73.133331,2026-06-26 04:00:00,2026-06-26 00:30:00,2026-06-26 13:49:00,Clear,mainly clear,801,29.3,34.5,25.1,32.4,73.0,1008.8,6620.0,1.51,214.0,45.0,0.0,20260626_040343,84.74,5.44,27.1,2026-06-26,4,Friday,13.32,Moderate,High,Clear,2026-06-26 04:05:29
14386,Palghar,Palghar,Konkan,Konkan,IN,19.683331,72.75,2026-06-26 04:00:00,2026-06-26 00:32:00,2026-06-26 13:51:00,Clear,mainly clear,801,29.8,34.9,26.2,31.0,74.0,1008.6,12040.0,2.46,185.0,23.0,0.0,20260626_040343,85.64,8.86,27.61,2026-06-26,4,Friday,13.32,Moderate,High,Clear,2026-06-26 04:05:29
14385,Jawhar,Palghar,Konkan,Konkan,IN,19.91667,73.23333,2026-06-26 04:00:00,2026-06-26 00:29:00,2026-06-26 13:49:00,Clear,mainly clear,801,26.8,30.7,22.9,29.9,75.0,1009.5,11440.0,2.0,233.0,32.0,0.0,20260626_040343,80.24,7.2,25.11,2026-06-26,4,Friday,13.33,Moderate,High,Clear,2026-06-26 04:05:29
14384,Dahanu,Palghar,Konkan,Konkan,IN,19.966669,72.73333,2026-06-26 04:00:00,2026-06-26 00:31:00,2026-06-26 13:52:00,Clear,mainly clear,801,29.6,35.2,26.1,31.4,76.0,1008.5,14860.0,1.98,201.0,34.0,0.0,20260626_040343,85.28,7.13,27.61,2026-06-26,4,Friday,13.35,Moderate,High,Clear,2026-06-26 04:05:29
14383,Shahada,Nandurbar,Nashik,Khandesh,IN,21.549999,74.466667,2026-06-26 04:00:00,2026-06-26 00:21:00,2026-06-26 13:48:00,Clear,mainly clear,801,32.2,35.2,27.6,37.5,61.0,1007.2,20780.0,5.41,266.0,33.0,0.0,20260626_040343,89.96,19.48,28.4,2026-06-26,4,Friday,13.45,Hot,Medium,Clear,2026-06-26 04:05:29
14382,Nandurbar,Nandurbar,Nashik,Khandesh,IN,21.366671,74.25,2026-06-26 04:00:00,2026-06-26 00:23:00,2026-06-26 13:48:00,Clouds,overcast,804,30.4,33.0,26.1,35.0,64.0,1008.1,14820.0,5.46,273.0,95.0,0.0,20260626_040343,86.72,19.66,27.25,2026-06-26,4,Friday,13.42,Hot,Medium,Cloudy,2026-06-26 04:05:29
14381,Dhadgaon,Nandurbar,Nashik,Khandesh,IN,21.5667,74.0,2026-06-26 04:00:00,2026-06-26 00:23:00,2026-06-26 13:50:00,Clouds,overcast,804,30.7,34.7,25.5,36.0,67.0,1007.8,14160.0,3.62,259.0,88.0,0.0,20260626_040343,87.26,13.03,27.76,2026-06-26,4,Friday,13.45,Hot,Medium,Cloudy,2026-06-26 04:05:29
14380,Raver,Jalgaon,Nashik,Khandesh,IN,21.25,76.033333,2026-06-26 04:00:00,2026-06-26 00:15:00,2026-06-26 13:41:00,Clouds,overcast,804,30.6,35.0,25.8,32.6,66.0,1007.2,25900.0,2.67,276.0,90.0,0.0,20260626_040343,87.08,9.61,27.59,2026-06-26,4,Friday,13.43,Hot,Medium,Cloudy,2026-06-26 04:05:29
14379,Parola,Jalgaon,Nashik,Khandesh,IN,20.883329,75.116669,2026-06-26 04:00:00,2026-06-26 00:20:00,2026-06-26 13:44:00,Clouds,overcast,804,30.5,33.2,27.2,34.6,61.0,1007.7,15700.0,4.34,303.0,100.0,0.0,20260626_040343,86.9,15.62,27.07,2026-06-26,4,Friday,13.4,Hot,Medium,Cloudy,2026-06-26 04:05:29
14378,Pachora,Jalgaon,Nashik,Khandesh,IN,20.66667,75.349998,2026-06-26 04:00:00,2026-06-26 00:19:00,2026-06-26 13:42:00,Clouds,overcast,804,29.6,32.5,27.1,33.4,63.0,1007.9,28620.0,3.41,281.0,100.0,0.0,20260626_040343,85.28,12.28,26.53,2026-06-26,4,Friday,13.38,Moderate,Medium,Cloudy,2026-06-26 04:05:29
